,CustomerId,sms_cnt,email_cnt,allcom_cnt,mail_cnt,sew_qty,sew_ns,paper_qty,paper_ns,pct_qty,pct_ns,needle_qty,needle_ns,quilt_qty,quilt_ns,impulse_qty,impulse_ns,other_qty,other_ns,kids_qty,kids_ns,jewelry_qty,jewelry_ns,ribbon_qty,ribbon_ns,paint_qty,paint_ns,seasfloral_qty,seasfloral_ns,celeb_qty,celeb_ns,fabric_qty,fabric_ns,fleece_qty,fleece_ns,warm_qty,warm_ns,homedec_qty,homedec_ns,public_qty,public_ns,special_qty,special_ns,foam_qty,foam_ns,bccomp_qty,bccomp_ns,sew_ns_qty,paper_ns_qty,pct_ns_qty,needle_ns_qty,quilt_ns_qty,impulse_ns_qty,other_ns_qty,kids_ns_qty,jewelry_ns_qty,ribbon_ns_qty,paint_ns_qty,seasfloral_ns_qty,celeb_ns_qty,fabric_ns_qty,fleece_ns_qty,special_ns_qty,warm_ns_qty,homedec_ns_qty,public_ns_qty,foam_ns_qty,bccomp_ns_qty,avg,Cluster
283,450642640,0,0,0.047619048,0.4375,0.005,0.00248575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00248575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00025,2
1078,841469877,0,0.08559499,0.100340136,0.28125,0.005,0.002700039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002700039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00025,1
356,480380658,0,0,0.003401361,0.03125,0.005,0.006414377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006414377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00025,1
1191,889003505,0,0,0.008503401,0.078125,0.005,0.002714324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002714324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00025,1
1645,1017738665,0.375,0,0.06122449,0,0.005,0.011414449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011414449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00025,5
80,161670583,0,0,0.030612245,0.28125,0.005,0.002814326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002814326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00025,1
333,472503242,0,0,0.013605442,0.125,0.005,0.00427149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00427149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00025,1
1,351208244,0,0,0.018707483,0.171875,0.005,0.128558979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.128558979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00025,1
4573,1041246917,0,0.544885177,0.465986395,0.203125,0.005,0.015414506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03778279,0.058226248,0,0,0,0,0,0,0,0,0,0,0.015414506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.272129764,0,0,0,0,0.00025,0
699,628796583,0,0,0.05952381,0.546875,0.005,0.003557194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003557194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00025,2
1469,991073925,0,0.908141962,0.739795918,0,0.005,0.012571608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012571608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00025,0
347,476116470,0,0,0.023809524,0.21875,0.005,0.007128673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007128673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00025,1
675,615726403,0,0.36743215,0.299319728,0,0.005,0.003585766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003585766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00025,1
1462,988401378,0,0.407098121,0.331632653,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005016204,0.011772657,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.055388405,0,0,0,0.00025081,1
1930,1063342578,0.1875,0,0.030612245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005083188,0.005101747,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.095046386,0,0,0,0,0,0,0.000254159,5
3061,482009362,0,0,0.017006803,0.15625,0,0,0,0,0,0,0.005333333,0.001907627,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.042989036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000266667,1
944,758298202,0,0.903966597,0.736394558,0,0,0,0,0,0,0,0.005333333,0.002547771,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.057414887,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000266667,0
1153,876244377,0,0.707724426,0.576530612,0,0,0,0,0,0,0,0.005333333,0.004212144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0949221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000266667,0
1929,1063314304,0.1875,0,0.030612245,0,0,0,0,0,0,0,0.005333333,0.003136703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.070686671,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000266667,5
878,721779825,0,0,0,0,0,0,0,0,0,0,0.005333333,0.007668918,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.172821696,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000266667,1
96,257020966,0,0,0.034013605,0.3125,0,0,0,0,0,0,0.005333333,0.002739814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.061742643,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000266667,1
2048,1082698422,0,0,0.003401361,0.03125,0,0,0,0,0,0,0.005333333,0.007668918,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.172821696,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000266667,1
932,750198111,0,0,0.047619048,0.4375,0,0,0,0,0,0,0.005333333,0.006804724,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.153346797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000266667,2
1707,1032010470,0.083333333,0.294363257,0.265306122,0.109375,0,0,0,0,0,0,0.005333333,0.005607656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.126370456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000266667,1
875,720899087,0,0.020876827,0.017006803,0,0,0,0,0,0,0,0.005333333,0.003828057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08626659,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000266667,1
1314,935941922,0,0.949895616,0.773809524,0,0,0,0,0,0,0,0.005333333,0.003828057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08626659,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000266667,0
1544,1004424592,0,0,0.011904762,0.109375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005376344,0.051227513,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.399879976,0,0,0,0,0,0,0,0,0,0.000268817,1
1976,1065791517,0.09375,0,0.015306122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005376344,0.057377889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.447889578,0,0,0,0,0,0,0,0,0,0.000268817,1
92,241359264,0,0,0.040816327,0.375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005376344,0.071728768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.559911982,0,0,0,0,0,0,0,0,0,0.000268817,2
1081,842088486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005376344,0.035851571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.279855971,0,0,0,0,0,0,0,0,0,0.000268817,1
1956,1064840190,0.125,0,0.020408163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005627315,0.037192875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.155983289,0,0,0,0.000281366,1
30,1021642713,0.5,0.563674322,0.551020408,0.09375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003424658,0.00103116,0,0,0,0,0,0,0,0,0.002230769,0.004790778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.074328545,0,0,0,0,0.112911301,0,0,0,0,0,0,0,0.000282771,3
123,337197941,0,0,0.042517007,0.390625,0,0,0,0,0,0,0,0,0,0,0,0,0.005685469,0.013148716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.172389991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000284273,2
1083,842159667,0,0.912317328,0.743197279,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005685469,0.013148716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.172389991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000284273,0
4555,1015475575,0.4375,0,0.071428571,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005685469,0.005251589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.068852459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000284273,5
4385,601849839,0,0.931106472,0.765306122,0.0625,0,0,0,0,0,0,0,0,0,0,0,0,0.005685469,0.010253103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13442623,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000284273,0
1637,1017340561,0.375,0,0.06122449,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005685469,0.026310594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.344952545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000284273,5
390,496255159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005685469,0.046053411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.603796376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000284273,1
1668,1019373859,0.34375,0,0.056122449,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005685469,0.021045843,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.275927524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000284273,5
4503,946753654,0.90625,0,0.147959184,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005685469,0.011832528,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.155133736,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000284273,3
32,1046313126,0,0.411273486,0.341836735,0.0625,0,0,0,0,0,0,0,0,0,0,0,0,0.005685469,0.009200153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.120621225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000284273,1
1284,927129585,0,0.931106472,0.760204082,0.015625,0,0,0,0,0,0,0,0,0,0,0,0,0.005685469,0.007225871,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.094736842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000284273,0
934,751246786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005685469,0.019729655,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.258671268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000284273,1
507,552010258,0,0,0.00170068,0.015625,0,0,0,0,0,0,0,0,0,0,0,0,0.005685469,0.006567777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.086108714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000284273,1
537,564999605,0,0.279749478,0.243197279,0.140625,0,0,0,0,0,0,0,0,0,0,0,0,0.005685469,0.039143425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.513201035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000284273,1
4312,413775230,0,0.807933194,0.658163265,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005685469,0.000157943,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.027339211,0.028900243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002070751,0,0,0,0,0,0,0,0,0,0.186666667,0,0,0,0,0.000284273,0
109,305810285,0,0,0.052721088,0.484375,0,0,0,0,0,0,0,0,0,0,0,0,0.005685469,0.00630454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.082657463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000284273,2
3661,1052685847,0.291666667,0,0.047619048,0,0.005,0.003757197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00041806,0.000359308,0,0,0,0,0.000289352,0.002180122,0,0,0,0,0,0,0,0,0.003757197,0,0,0,0,0,0,0,0,0,0,0,0,0.045187103,0,0,0,0.177817293,0,0,0,0.000285371,5
3270,715096343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005787037,0.019054263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.077706157,0,0,0,0.000289352,1
1060,832379986,0,0,0.013605442,0.125,0.005,0.003414334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001157407,0.009810547,0,0,0,0,0,0,0,0,0.003414334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.200044454,0,0,0,0.00030787,1
150,378264105,0,0,0.057823129,0.53125,0,0,0,0,0,0,0,0,0.00648984,0.004505266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.100025006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000324492,2
4494,936309780,0.1875,0.192066806,0.214285714,0.25,0,0,0,0,0,0,0,0,0.00648984,0.010125584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003417401,0.009663519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.224806202,0,0,0,0,0,0,0,0,0,0,0,0.499333333,0,0,0,0,0.000324492,1
3089,518958590,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006518942,0.011116669,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.327317421,0,0,0,0,0,0.000325947,1
1109,855050720,0,0,0,0,0,0,0.006564551,0.015133281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.111815049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000328228,1
1900,1061856496,0.229166667,0,0.037414966,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003951401,0.005488503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002893519,0.027229719,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.103537532,0,0,0,0,0,0,0,0,0,0,0.222093799,0,0,0,0.000342246,5
914,734700115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006849315,0.003414093,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.123048095,0,0,0,0,0,0,0,0,0,0,0,0,0.000342466,1
832,695228056,0,0.755741127,0.629251701,0.125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006849315,0.005008492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.18051218,0,0,0,0,0,0,0,0,0,0,0,0,0.000342466,0
1418,968365783,0,0.413361169,0.352040816,0.140625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006944444,0.083324249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.283174039,0,0,0,0.000347222,0
523,558824017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006944444,0.058863285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.200044454,0,0,0,0.000347222,1
102,264841594,0,0,0.047619048,0.4375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006944444,0.078418976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.266503667,0,0,0,0.000347222,2
412,509249454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006944444,0.039176786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.133140698,0,0,0,0.000347222,1
1262,920748852,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006944444,0.050295406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.170926873,0,0,0,0.000347222,1
3731,1066326453,0.083333333,0,0.013605442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007108988,0.013321476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.35967984,0,0,0,0,0,0.000355449,1
3579,1014037764,0.4375,0,0.071428571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007108988,0.01035703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.27963982,0,0,0,0,0,0.000355449,5
1201,899955736,0,0,0.028911565,0.265625,0,0,0,0,0,0,0,0,0.00162246,0.001824633,0,0,0.005685469,0.003145689,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16204051,0,0.04124245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000365396,1
2037,1079907273,0,0.081419624,0.073129252,0.0625,0.0075,0.011143016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007428678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000375,1
1320,936352061,0,0,0.022108844,0.203125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007626689,0.028750072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.356989759,0,0,0,0,0,0,0.000381334,1
4319,444429104,0,0.918580376,0.767006803,0.171875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007626689,0.007652621,0.013669606,0.018023946,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.095022624,0,0.232833333,0,0,0,0,0.000381334,0
4194,948699251,0.708333333,0,0.115646259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007626689,0.007652621,0.070627435,0.094519275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.095022624,0,0.236318769,0,0,0,0,0.000381334,5
4617,1065134874,0.114583333,0,0.018707483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007626689,0.007652621,0.006834803,0.015469371,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.095022624,0,0.399666667,0,0,0,0,0.000381334,1
2531,772050092,0,0.943632568,0.768707483,0,0.005,0.002700039,0,0,0,0,0.002666667,0.002554172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002700039,0,0,0.115118292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000383333,0
119,327840534,0,0,0.003401361,0.03125,0,0,0.002188184,0.004197003,0,0,0,0,0,0,0,0,0.005685469,0.00946339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09303101,0,0,0,0,0.124072476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000393683,1
787,670039189,0,0,0.030612245,0.28125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007874016,0.070189298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000393701,1
627,597738632,0,0,0.044217687,0.40625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007874016,0.008748062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.124635265,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000393701,2
1477,992938159,0.0625,0,0.010204082,0,0,0,0,0,0,0,0.008,0.004903498,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.073668013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0004,1
1726,1041610260,0,0,0.025510204,0.234375,0,0,0,0,0,0,0.008,0.010741606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.161377188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0004,1
1325,937289833,0,0.853862213,0.695578231,0,0,0,0,0,0,0,0.008,0.007662516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.115118292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0004,0
1324,937159671,0,0,0.017006803,0.15625,0,0,0,0,0,0,0.008,0.006702301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.100692441,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0004,1
884,724019666,0,0,0,0,0,0,0,0,0,0,0.008,0.01214352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.182438931,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0004,1
