CustomerId,sms_cnt,email_cnt,allcom_cnt,mail_cnt,sew_qty,sew_ns,paper_qty,paper_ns,pct_qty,pct_ns,needle_qty,needle_ns,quilt_qty,quilt_ns,impulse_qty,impulse_ns,other_qty,other_ns,kids_qty,kids_ns,jewelry_qty,jewelry_ns,ribbon_qty,ribbon_ns,paint_qty,paint_ns,seasfloral_qty,seasfloral_ns,celeb_qty,celeb_ns,fabric_qty,fabric_ns,fleece_qty,fleece_ns,warm_qty,warm_ns,homedec_qty,homedec_ns,public_qty,public_ns,special_qty,special_ns,foam_qty,foam_ns,bccomp_qty,bccomp_ns,sew_ns_qty,paper_ns_qty,pct_ns_qty,needle_ns_qty,quilt_ns_qty,impulse_ns_qty,other_ns_qty,kids_ns_qty,jewelry_ns_qty,ribbon_ns_qty,paint_ns_qty,seasfloral_ns_qty,celeb_ns_qty,fabric_ns_qty,fleece_ns_qty,special_ns_qty,warm_ns_qty,homedec_ns_qty,public_ns_qty,foam_ns_qty,bccomp_ns_qty,net_sales,avg,Cluster,,
783962707,0,374,403,29,2,2.76,0,0,0,0,0,0,2.167,10.38,1,1.61,0,0,0,0,0,0,1,2.09,0,0,0,0,0,0,2,7.18,0,0,6.306,28.15,0,0,0,0,0,0,0,0,0,0,1.38,0,0,0,4.790032303,1.61,0,0,0,2.09,0,0,0,3.59,0,0,4.464002537,0,0,0,0,52.17,2.484285714,5,,
786487157,0,0,1,1,1,3.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,9.98,0,0,0,0,0,0,0,0,3.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.99,0,0,0,13.97,0.665238095,5,,
787878362,0,435,435,0,0,0,0,0,2,6.73,0,0,0,0,1,0.75,0,0,1,0.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6.73,0,0,3.365,0,0,0.75,0,0.76,0,0,0,0,0,0,0,0,0,0,0,0,3.365,14.97,0.712857143,5,,
788018620,0,0,43,43,1,16.68,0,0,0,0,0,0,0,0,1,0.83,9,73.63,2,2.98,0,0,0,0,0,0,0,0,0,0,0,0,7,25.53,0,0,0,0,0,0,0,0,1,20.99,0,0,16.68,0,0,0,0,0.83,8.181111111,1.49,0,0,0,0,0,0,3.647142857,0,0,0,0,20.99,0,140.64,6.697142857,5,,
794222745,0,440,440,0,12,59.1,3,7.73,6,417.94,0,0,6,23,3,7.44,2.75,10.96,0,0,0,0,0,0,2,3.98,0,0,11,22.14,0,0,0,0,0,0,1.417,13.08,0,0,2,1.99,0,0,2,3.13,4.925,2.576666667,69.65666667,0,3.833333333,2.48,3.985454546,0,0,0,1.99,0,2.012727273,0,0,0.995,0,9.230769231,0,0,1.565,570.49,27.16619048,5,,
795934579,18,227,252,7,0,0,0,0,0,0,3,11.77,2,4.48,0,0,2,6.38,0,0,0,0,2,4.98,13,56.63,0,0,0,0,0,0,0,0,0,0,0,0,1,14.99,0,0,0,0,1,2.39,0,0,0,3.923333333,2.24,0,3.19,0,0,2.49,4.356153846,0,0,0,0,0,0,0,14.99,0,2.39,101.62,4.839047619,5,,
796340479,70,0,129,59,23,110.26,4,30.46,3,27.4,1,2.09,12.583,33.67,29,40.19,15.25,54.14,10,10.9,0,0,4,3.16,2,17.98,2,25.6,0,0,5.5,19.34,5.5,31.18,84.42,225.7,25.375,248.67,0,0,16,15.8,1,2.99,3,10.47,4.793913044,7.615,9.133333333,2.09,2.675832472,1.385862069,3.550163934,1.09,0,0.79,8.99,12.8,0,3.516363636,5.669090909,0.9875,2.673537077,9.799802956,0,2.99,3.49,910,43.33333333,5,,
813655495,0,304,345,41,4,36.56,0,0,0,0,0,0,11.5,71.84,1,1.19,1,1.99,0,0,1,10.79,0,0,5,15.95,3,5.97,0,0,4.75,38.72,1,16.99,0.5,4,2,42.98,0,0,0,0,1.5,26.99,0,0,9.14,0,0,0,6.246956522,1.19,1.99,0,10.79,0,3.19,1.99,0,8.151578947,16.99,0,8,21.49,0,17.99333333,0,273.97,13.04619048,5,,
818053118,0,0,0,0,2,8.78,0,0,0,0,4,19.96,0,0,0,0,9,50.91,0,0,0,0,0,0,0,0,1,2.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.39,0,0,4.99,0,0,5.656666667,0,0,0,0,2.99,0,0,0,0,0,0,0,0,0,82.64,3.935238095,5,,
818684698,0,0,11,11,1,2.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.875,5.61,0,0,0,0,0,0,0,0,0,0,2.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.992,0,0,0,0,7.8,0.371428571,5,,
819403676,0,451,451,0,0,0,0,0,0,0,0,0,0,0,2,1.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5,7.78,0,0,0,0,1.25,7.49,0,0,0,0,2.5,28.49,0,0,0,0,0,0,0,0.8,0,0,0,0,0,0,0,5.186666667,0,0,0,5.992,0,11.396,0,45.36,2.16,5,,
824840409,0,201,201,0,4,43.96,0,0,0,0,3,1.77,12.5,56.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.99,0,0,0.59,4.5104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102.11,4.862380952,5,,
832024483,0,0,9,9,0,0,0,0,0,0,23,107.77,0,0,2,5.49,3,8.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.99,0,0,0,4.685652174,0,2.745,2.723333333,0,0,0,0,0,0,0,0,0,0,0,0,0,1.99,123.42,5.877142857,5,,
833638588,67,448,557,42,32.667,75.95,0,0,0,0,12,37.24,27.861,165.96,2,5.15,30.916,152.82,0,0,1,4.07,0,0,1,8.99,0,0,1,5.56,14.791,110.31,2.5,9.98,10.083,31.27,23.444,36.81,2,17.23,4.333,17.12,0,0,1,0.99,2.324976276,0,0,3.103333333,5.956713686,2.575,4.943071549,0,4.07,0,8.99,0,5.56,7.457913596,3.992,3.95107316,3.101259546,1.570124552,8.615,0,0.99,679.45,32.35476191,5,,
833855349,0,225,263,38,22,48.53,0,0,0,0,23,55.52,4.75,17.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,110.04,0,0,0,0,1,1,0,0,0,0,0,0,2.205909091,0,0,2.413913044,3.778947368,0,0,0,0,0,0,0,0,0,4.784347826,0,0,0,1,0,0,233.04,11.09714286,5,,
840976476,0,0,1,1,1,2.99,0,0,0,0,0,0,2.5,17.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.99,0,0,0,6.992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.47,0.974761905,5,,
841500952,0,442,442,0,4,7.53,90,168.75,9,50.26,3,4.67,3,26.37,5,7.8,19.25,99.77,17,26.45,16,39.34,2,2.25,6,49.27,3,11.57,6,11.84,0.5,2.7,0,0,0,0,0,0,3,18.17,0,0,0,0,10,43.29,1.8825,1.875,5.584444444,1.556666667,8.79,1.56,5.182857143,1.555882353,2.45875,1.125,8.211666667,3.856666667,1.973333333,5.4,0,0,0,0,6.056666667,0,4.329,570.03,27.14428571,5,,
841830342,0,0,0,0,0,0,16,11.04,1,9.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.69,9.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.03,1.001428571,5,,
842720997,0,430,455,25,0,0,0,0,0,0,3,8.23,0,0,0,0,0,0,2,7.58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5,5.06,0,0,0,0,0,0,1,3.59,0,0,0,2.743333333,0,0,0,3.79,0,0,0,0,0,0,0,0,0,3.373333333,0,0,3.59,24.46,1.164761905,5,,
842889735,0,456,460,4,0,0,0,0,0,0,0,0,0,0,0,0,12,62.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.191666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62.3,2.966666667,5,,
845806264,0,9,9,0,0,0,0,0,0,0,0,0,1.875,14.97,1,3.99,1,4.49,0,0,0,0,0,0,0,0,0,0,2,13.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.984,3.99,4.49,0,0,0,0,0,6.59,0,0,0,0,0,0,0,0,36.63,1.744285714,5,,
846417152,0,124,179,55,0,0,7,5.93,2,36.1,0,0,0,0,2,1.69,0,0,14,11.3,0,0,0,0,81,282.37,0,0,14,30.36,0,0,0.5,2.36,0,0,0,0,0,0,0,0,0,0,6,15.26,0,0.847142857,18.05,0,0,0.845,0,0.807142857,0,0,3.486049383,0,2.168571429,0,4.72,0,0,0,0,0,2.543333333,385.37,18.35095238,5,,
848114146,8,429,456,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,23.22,0,0,4,24.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.74,0,6.1425,0,0,0,0,0,0,47.79,2.275714286,5,,
853900447,0,457,482,25,0,0,0,0,0,0,15,46.65,0,0,1,5,1,7.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4.79,0,0,0,3.11,0,5,7.49,0,0,0,0,0,0,0,0,0,0,0,0,0,4.79,63.93,3.044285714,5,,
854193687,0,0,23,23,1,0.49,0,0,0,0,3,11.57,0,0,0,0,2,3.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.49,0,0,3.856666667,0,0,1.74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.54,0.74,5,,
854867967,19,0,29,10,0,0,0,0,0,0,0,0,0,0,0,0,1,5.95,1,11.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.95,11.99,0,0,0,0,0,0,0,0,0,0,0,0,0,17.94,0.854285714,5,,
855050720,0,0,0,0,0,0,3,10.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.353333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.06,0.479047619,5,,
856150040,0,0,48,48,85.5,249.03,39,190.34,2,4.26,11,11.49,30.694,148.46,6,9.76,56.125,189.9,9,36.37,17,55.52,0,0,1,0.35,0,0,5,26.8,16.348,92.47,14.175,84.17,2.5,6.75,0,0,1,11.99,8.278,26.37,4,25.66,18,42.76,2.912631579,4.880512821,2.13,1.044545455,4.836775917,1.626666667,3.383518931,4.041111111,3.265882353,0,0.35,0,5.36,5.656349401,5.937918871,3.185552066,2.7,0,11.99,6.415,2.375555556,1212.45,57.73571429,5,,
856232673,0,0,30,30,2,5.28,0,0,0,0,0,0,0,0,1,1.18,2,1.98,1,3.4,0,0,0,0,3,7.62,0,0,0,0,0,0,0,0,0,0,1,10.19,0,0,0,0,0,0,0,0,2.64,0,0,0,0,1.18,0.99,3.4,0,0,2.54,0,0,0,0,0,0,10.19,0,0,0,29.65,1.411904762,5,,
856700547,0,143,143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,22.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.99,0,0,0,0,0,0,22.99,1.094761905,5,,
862006467,0,0,21,21,0,0,0,0,0,0,0,0,0,0,1,1,2,19.78,0,0,0,0,0,0,0,0,9,38.31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3.59,0,0,0,0,0,1,9.89,0,0,0,0,4.256666667,0,0,0,0,0,0,0,0,3.59,62.68,2.984761905,5,,
862872561,0,168,168,0,12,60.83,0,0,0,0,0,0,2,7.98,2,1,8,48.72,0,0,5,10.25,15,28.85,0,0,0,0,0,0,2,19.98,0,0,0,0,1,9,0,0,0,0,0,0,3,10.47,5.069166667,0,0,0,3.99,0.5,6.09,0,2.05,1.923333333,0,0,0,9.99,0,0,0,9,0,0,3.49,197.08,9.384761905,5,,
862900735,0,438,438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.72,0,0,0,0,0,0,136,6.476190476,5,,
863902193,96,0,96,0,19,61.72,2,0.4,2,29.98,3,7.93,87.416,361.12,10,12.21,40.611,114.42,4,13.04,0,0,0,0,9,23.2,0,0,3,7.6,42.015,99.49,3.625,15.17,8.472,36.06,0,0,4,41.64,1.5,5.1,12,142.02,1,13.49,3.248421053,0.2,14.99,2.643333333,4.131051524,1.221,2.817463249,3.26,0,0,2.577777778,0,2.533333333,2.367963822,4.184827586,3.4,4.256373938,0,10.41,11.835,13.49,984.59,46.8852381,5,,
865159883,2,398,438,38,1,9.99,0,0,0,0,1,3.99,0,0,0,0,7,25.18,0,0,1,4.49,2,3.96,1,2.99,3,2.22,1,3.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,94.69,9.99,0,0,3.99,0,0,3.597142857,0,4.49,1.98,2.99,0.74,3.99,0,0,0,0,0,0,0,10.52111111,151.5,7.214285714,5,,
866107683,0,339,347,8,6,25.74,0,0,0,0,8,11.07,0,0,3,4.98,7,40.64,1,2.09,0,0,0,0,0,0,0,0,2,3.73,0,0,0,0,0,0,0,0,2,18.94,0,0,0,0,0,0,4.29,0,0,1.38375,0,1.66,5.805714286,2.09,0,0,0,0,1.865,0,0,0,0,0,9.47,0,0,107.19,5.104285714,5,,
866392152,96,0,146,50,14,28.07,46,62.9,0,0,65,162.11,30,29.2,16,19.88,10.184,9.88,18,84.77,2,4.18,0,0,21,29.65,0,0,0,0,7.473,30.08,0.5,1.12,0,0,0,0,0,0,6.667,24.22,0,0,25,34.24,2.005,1.367391304,0,2.494,0.973333333,1.2425,0.970149254,4.709444444,2.09,0,1.411904762,0,0,4.025157233,2.24,3.632818359,0,0,0,0,1.3696,520.3,24.77619048,5,,
866689128,0,127,166,39,7,51.76,0,0,0,0,0,0,1,2.24,5,14.35,17.333,63.42,0,0,0,0,0,0,0,0,0,0,0,0,2.5,8.74,0.5,3.82,0,0,14,166.18,0,0,0,0,5.75,34.86,0,0,7.394285714,0,0,0,2.24,2.87,3.658916518,0,0,0,0,0,0,3.496,7.64,0,0,11.87,0,6.062608696,0,345.37,16.44619048,5,,
868346016,86,0,91,5,1,6.49,0,0,0,0,0,0,0,0,1,3.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.49,0,0,0,0,3.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.98,0.475238095,5,,
876180860,0,423,454,31,4,10.2,0,0,0,0,1,2.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.55,0,0,2.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.19,0.628095238,5,,
876989393,0,437,457,20,2,2.24,0,0,0,0,0,0,8,63.28,0,0,7,17.73,0,0,0,0,0,0,0,0,0,0,0,0,3,14.47,2.5,12.48,12,37.2,0,0,0,0,0,0,0,0,0,0,1.12,0,0,0,7.91,0,2.532857143,0,0,0,0,0,0,4.823333333,4.992,0,3.1,0,0,0,0,147.4,7.019047619,5,,
879995298,18,319,354,17,2,17.38,0,0,0,0,0,0,6,18.62,4,4.28,0.5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5,6.15,0,0,0,0,1,6.47,0,0,4,13.57,0,0,8.69,0,0,0,3.103333333,1.07,6,0,0,0,0,0,0,0,4.1,0,0,0,6.47,3.3925,0,69.47,3.308095238,5,,
880710124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,69.03,1,8.79,0,0,1,7.99,1,1.79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.556666667,8.79,0,7.99,1.79,0,0,0,0,0,0,0,0,0,87.6,4.171428571,5,,
881967251,89,0,89,0,3,24.17,0,0,0,0,0,0,0,0,21,21.89,53,194.9,1,9.99,0,0,0,0,0,0,13,42.37,0,0,0,0,0,0,0,0,13,215.27,0,0,0,0,0,0,2,18.98,8.056666667,0,0,0,0,1.042380952,3.677358491,9.99,0,0,0,3.259230769,0,0,0,0,0,16.55923077,0,0,9.49,527.57,25.12238095,5,,
882447196,87,0,87,0,4,67.96,0,0,0,0,0,0,23.875,151.66,7,8.79,9.875,45.87,0,0,0,0,4,18.98,0,0,0,0,10,30.7,0,0,0,0,0.639,1.91,0,0,9,17.19,0,0,0,0,0,0,16.99,0,0,0,6.352251309,1.255714286,4.645063291,0,0,4.745,0,0,3.07,0,0,0,2.989045383,0,1.91,0,0,343.06,16.33619048,5,,
884228172,0,74,74,0,0,0,0,0,0,0,0,0,12.5,40.8,0,0,4,5.46,0,0,0,0,1,4.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.264,0,1.365,0,0,4.99,0,0,0,0,0,0,0,0,0,0,0,51.25,2.440476191,5,,
885590935,0,393,431,38,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,17.97,1,7.79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.99,0,7.79,0,0,0,0,25.76,1.226666667,5,,
885820431,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,13.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.523333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.57,0.646190476,5,,
885939207,0,0,38,38,3,4.78,2,7.18,0,0,0,0,0,0,0,0,2,5.99,0,0,14,44.04,1,1.49,2,2.18,10,24.6,2,8.38,0,0,0,0,0,0,0,0,0,0,8,6.79,0,0,1,2.99,1.593333333,3.59,0,0,0,0,2.995,0,3.145714286,1.49,1.09,2.46,4.19,0,0,0.84875,0,0,0,0,2.99,108.42,5.162857143,5,,
886496439,0,0,30,30,2,3.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3.59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.955,0,0,0,0,0,0,0,0,0,0,0,3.59,0,0,0,0,0,0,0,0,7.5,0.357142857,5,,
887529824,0,0,28,28,0,0,0,0,0,0,0,0,0,0,1,1,3,9.88,0,0,0,0,3,4.84,14,25.66,0,0,0,0,0,0,2,22.29,0.5,4.5,0,0,0,0,0,0,0,0,1,1.99,0,0,0,0,0,1,3.293333333,0,0,1.613333333,1.832857143,0,0,0,11.145,0,9,0,0,0,1.99,70.16,3.340952381,5,,
887808517,87,438,532,7,0,0,0,0,0,0,9,22.46,0,0,5,4,8,20.43,0,0,0,0,2,1.94,0,0,0,0,0,0,0,0,4,17.96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.495555556,0,0.8,2.55375,0,0,0.97,0,0,0,0,4.49,0,0,0,0,0,0,66.79,3.180476191,5,,
888561545,0,0,39,39,0,0,0,0,0,0,0,0,11.278,61.82,3,4.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.222,10.45,1,2.39,1.334,4.19,4.444,24.99,0,0,0.5,1.62,3.389,23.07,1,2.39,0,0,0,0,5.481468346,1.393333333,0,0,0,0,0,0,0,1.679524269,2.39,3.24,3.140929535,5.623312331,0,6.807317793,2.39,135.1,6.433333333,5,,
889398442,0,2,25,23,0,0,1,4.24,0,0,0,0,0,0,0,0,5,9.44,1,0.85,0,0,2,1.78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2.12,0,4.24,0,0,0,0,1.888,0.85,0,0.89,0,0,0,0,0,0,0,0,0,0,2.12,18.43,0.877619048,5,,
891967788,95,429,562,38,43,151.59,0,0,0,0,0,0,31.723,84.32,8,5.88,11,67.33,4,35.06,0,0,0,0,0,0,0,0,0,0,17.166,69.34,9.555,33.19,68.683,131.08,6.5,116.96,2,2,0,0,1,4.49,39,12.51,3.525348837,0,0,0,2.658008385,0.735,6.120909091,8.765,0,0,0,0,0,4.03938017,3.473574045,0,1.908478081,17.99384615,1,4.49,0.320769231,713.75,33.98809524,5,,
894956432,0,233,248,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.75,12.73,0,0,0,0,2,11.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.97333333,0,5.52,0,23.77,1.131904762,5,,
895119444,69,0,113,44,5,10.12,1,2.37,0,0,12,59.76,7.278,34.12,8,12.64,27,131.15,6,14.67,2,8.37,4,5.42,9,25.46,20,42.33,1,3.39,6,30.56,0,0,27.167,70.25,4,34,0,0,0,0,0,0,2,10.55,2.024,2.37,0,4.98,4.688101127,1.58,4.857407407,2.445,4.185,1.355,2.828888889,2.1165,3.39,5.093333333,0,0,2.585857842,8.5,0,0,5.275,495.16,23.57904762,5,,
899210835,0,0,21,21,0,0,0,0,0,0,0,0,0,0,1,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.75,10.99,0,0,0,0,0,0,0.5,1.4,0,0,1,2.09,0,0,0,0,0,0.8,0,0,0,0,0,0,0,0,6.28,2.8,0,0,0,0,2.09,15.28,0.727619048,5,,
899582779,0,0,39,39,0,0,0,0,0,0,0,0,0,0,2,1,5,49.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52.917,215.51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,9.816,0,0,0,0,0,0,0,4.072604267,0,0,0,0,0,0,265.59,12.64714286,5,,
899824437,0,143,153,10,0,0,0,0,0,0,0,0,0,0,1,1.16,0,0,0,0,0,0,0,0,5,7.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.16,0,0,0,0,1.504,0,0,0,0,0,0,0,0,0,0,8.68,0.413333333,5,,
902102334,0,201,220,19,10,48.81,1,2.39,0,0,0,0,0.25,2,5,4.25,10,25.26,3,23.41,0,0,0,0,2,2.93,0,0,0,0,9,26.03,0,0,0,0,5.25,44.02,1,1,0.25,1.7,0,0,2,5.23,4.881,2.39,0,0,8,0.85,2.526,7.803333333,0,0,1.465,0,0,2.892222222,0,6.8,0,8.384761905,1,0,2.615,187.03,8.906190476,5,,
902838861,0,0,0,0,1,8.39,0,0,0,0,20,109.88,0,0,0,0,7,40.94,0,0,0,0,0,0,0,0,11,51.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.39,0,0,5.494,0,0,5.848571429,0,0,0,0,4.662727273,0,0,0,0,0,0,0,0,0,210.5,10.02380952,5,,
905674370,0,0,2,2,1,20.99,0,0,0,0,28,117.66,0,0,12,32.93,3,5.72,2,5.98,1,1.99,0,0,1,1.99,0,0,4,9.76,0,0,0,0,0,0,0,0,0,0,0,0,1,6.49,0,0,20.99,0,0,4.202142857,0,2.744166667,1.906666667,2.99,1.99,0,1.99,0,2.44,0,0,0,0,0,0,6.49,0,203.51,9.690952381,5,,
905748448,0,74,89,15,0,0,0,0,0,0,5,3.57,0,0,0,0,0,0,1,3.59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.714,0,0,0,3.59,0,0,0,0,0,0,0,0,0,0,0,0,0,7.16,0.340952381,5,,
907240444,0,442,461,19,2,3.43,0,0,0,0,0,0,0,0,0,0,1.112,4.73,2,7.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2.99,1.715,0,0,0,0,0,4.253597122,3.67,0,0,0,0,0,0,0,0,0,0,0,0,2.99,18.49,0.880476191,5,,
907289516,0,94,124,30,1,5.19,0,0,0,0,0,0,8,95.94,0,0,2,5.58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,17.99,1.125,5.19,0,0,0,0,0,0,0,0,1,0.63,5.19,0,0,0,11.9925,0,2.79,0,0,0,0,0,0,0,17.99,0,4.613333333,0,0,0,0.63,130.52,6.215238095,5,,
908019920,6,440,482,36,0,0,1,3.56,0,0,0,0,0,0,0,0,1,1.35,0,0,0,0,4,6.76,14,24.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.29,0,0,12,16.88,0,3.56,0,0,0,0,1.35,0,0,1.69,1.734285714,0,0,0,0,1.29,0,0,0,0,1.406666667,54.12,2.577142857,5,,
908423783,18,446,469,5,1,4.49,0,0,0,0,0,0,0,0,0,0,31.444,141.12,0,0,0,0,4,6.47,0,0,0,0,0,0,0,0,0,0,31.695,75.58,0,0,1,1.97,2,9.28,0,0,0,0,4.49,0,0,0,0,0,4.487978629,0,0,1.6175,0,0,0,0,0,4.64,2.38460325,0,1.97,0,0,238.91,11.37666667,5,,
908806599,0,0,6,6,10,24.69,0,0,0,0,0,0,3.292,17.61,9,7.14,5,28.86,1,1.19,0,0,0,0,0,0,0,0,0,0,8.486,64.9,0,0,0,0,0,0,0,0,3.563,8.87,3,11.47,0,0,2.469,0,0,0,5.349331713,0.793333333,5.772,1.19,0,0,0,0,0,7.647890643,0,2.489475161,0,0,0,3.823333333,0,164.73,7.844285714,5,,
909783763,0,0,21,21,0,0,9,7.68,0,0,4,1.88,0,0,0,0,3,8.17,0,0,0,0,0,0,0,0,2,6.7,0,0,0,0,11.166,51.19,0,0,0,0,0,0,0,0,0,0,5,12.85,0,0.853333333,0,0.47,0,0,2.723333333,0,0,0,0,3.35,0,0,4.584452803,0,0,0,0,0,2.57,88.47,4.212857143,5,,
910070937,0,458,481,23,1,6.29,0,0,0,0,0,0,0,0,0,0,16,77.34,0,0,0,0,0,0,0,0,2,47.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.29,0,0,0,0,0,4.83375,0,0,0,0,23.99,0,0,0,0,0,0,0,0,0,131.61,6.267142857,5,,
910851336,18,223,268,27,1,3.5,0,0,0,0,0,0,0,0,14,19.17,41,235.66,0,0,0,0,5,17.75,1,15.99,30,98.55,0,0,0,0,0,0,0,0,3.055,52.13,1,9.99,0,0,0,0,4,7.42,3.5,0,0,0,0,1.369285714,5.747804878,0,0,3.55,15.99,3.285,0,0,0,0,0,17.06382979,9.99,0,1.855,460.16,21.91238095,5,,
912318532,0,460,491,31,4,17.06,0,0,0,0,1,2.99,8,14.42,9,10.43,14.056,61.29,2,3.43,0,0,6,10.19,1,7.79,2,2.38,0,0,3,17.98,1,9.99,0,0,0,0,0,0,0,0,0,0,5,4.62,4.265,0,0,2.99,1.8025,1.158888889,4.360415481,1.715,0,1.698333333,7.79,1.19,0,5.993333333,9.99,0,0,0,0,0,0.924,162.57,7.741428571,5,,
