CustomerId,sms_cnt,email_cnt,allcom_cnt,mail_cnt,sew_qty,sew_ns,paper_qty,paper_ns,pct_qty,pct_ns,needle_qty,needle_ns,quilt_qty,quilt_ns,impulse_qty,impulse_ns,other_qty,other_ns,kids_qty,kids_ns,jewelry_qty,jewelry_ns,ribbon_qty,ribbon_ns,paint_qty,paint_ns,seasfloral_qty,seasfloral_ns,celeb_qty,celeb_ns,fabric_qty,fabric_ns,fleece_qty,fleece_ns,warm_qty,warm_ns,homedec_qty,homedec_ns,public_qty,public_ns,special_qty,special_ns,foam_qty,foam_ns,bccomp_qty,bccomp_ns,sew_ns_qty,paper_ns_qty,pct_ns_qty,needle_ns_qty,quilt_ns_qty,impulse_ns_qty,other_ns_qty,kids_ns_qty,jewelry_ns_qty,ribbon_ns_qty,paint_ns_qty,seasfloral_ns_qty,celeb_ns_qty,fabric_ns_qty,fleece_ns_qty,special_ns_qty,warm_ns_qty,homedec_ns_qty,public_ns_qty,foam_ns_qty,bccomp_ns_qty
0638493338,0,0,50,50,12,42.46,0,0,0,0,22,81.41,1,9.99,0,0,2,10.78,1,0.97,1,1.79,0,0,0,0,0,0,6,39.14,0,0,0,0,0,0,0,0,0,0,0,0,4,34.76,0,0,3.5383333333,0,0,3.7004545455,9.99,0,5.39,0.97,1.79,0,0,0,6.5233333333,0,0,0,0,0,0,8.69,0
0639120559,0,301,319,18,14,55.86,0,0,0,0,0,0,0,0,0,0,1,4.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,35.98,0,0,0,0,0,0,3,12.47,3.99,0,0,0,0,0,4.99,0,0,0,0,0,0,0,0,0,0,17.99,0,0,4.1566666667
0639594670,0,456,468,12,0,0,2,8.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0639652023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,10.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.7275,0,0,0,0,0,0,0,0,0,0,0,0
0639662360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.11,0,0,0,0,0,0,0,0,0,0,0,0
0640084422,0,437,437,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.99
0645743840,0,0,0,0,0,0,1,2.99,0,0,8,47.42,1,3.99,5,15.35,13,80.37,3,9.97,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,13,6.73,0,2.99,0,5.9275,3.99,3.07,6.1823076923,3.3233333333,0,0,1,0,0,0,0,0,0,0,1,0,0.5176923077
0645765959,0,0,34,34,3,9.09,0,0,0,0,1,1.54,0,0,8,5.42,6.583,19.24,3,4.29,1,11.55,0,0,0,0,0,0,3,3.45,0,0,0,0,0,0,0,0,0,0,0,0,0.194,0.45,17,18.67,3.03,0,0,1.54,0,0.6775,2.9226796293,1.43,11.55,0,0,0,1.15,0,0,0,0,0,0,2.3195876289,1.0982352941
0646380709,94,219,331,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3.73,4,5.57,0,0,0,0,0,0,0,0,0,0,0,0,3,13.19,0,0,0,0,1,17.99,3,14.97,0,0,0,0,0,0,0,0,1.865,1.3925,0,0,0,0,0,0,0,4.3966666667,0,17.99,4.99
0646430355,0,0,38,38,0,0,10,29.22,1,2.39,1,4.04,0,0,2,4.59,4,36.16,9,25.23,1,1.79,4,8.66,5,5.55,0,0,0,0,0,0,3,10.48,0,0,0,0,0,0,0,0,1,5.99,0,0,0,2.922,2.39,4.04,0,2.295,9.04,2.8033333333,1.79,2.165,1.11,0,0,0,3.4933333333,0,0,0,0,5.99,0
0647068444,0,0,2,2,0,0,0,0,0,0,32,222.43,0,0,3,7.99,0,0,0,0,0,0,0,0,0,0,4,12.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.9509375,0,2.6633333333,0,0,0,0,0,3.19,0,0,0,0,0,0,0,0,0
0647984475,36,0,40,4,0,0,18,6.61,1,0.97,0,0,0,0,2,1,0,0,3,6.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3672222222,0.97,0,0,0.5,0,2.15,0,0,0,0,0,0,0,0,0,0,0,0,0
0648003887,0,441,442,1,2,28.75,0,0,0,0,0,0,0,0,0,0,6,26.87,0,0,0,0,0,0,0,0,0,0,2,4.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.375,0,0,0,0,0,4.4783333333,0,0,0,0,0,2.24,0,0,0,0,0,0,0,0
0648100360,0,47,47,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5.98,0,0,0,0,0,0,0,0,4,11.16,1,0.59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.99,0,0,0,0,2.79,0.59,0,0,0,0,0,0,0,0
0648148922,0,433,433,0,0,0,0,0,0,0,0,0,0,0,6,19.34,12,10.68,0,0,0,0,0,0,0,0,0,0,1,8.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.2233333333,0.89,0,0,0,0,0,8.99,0,0,0,0,0,0,0,0
0648186484,0,0,0,0,0,0,0,0,0,0,17,25.7,0,0,8,12.87,3,23.97,0,0,0,0,0,0,0,0,2,12.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5117647059,0,1.60875,7.99,0,0,0,0,6.49,0,0,0,0,0,0,0,0,0
0648241461,0,0,3,3,9,56.01,0,0,0,0,1,1.49,0,0,14,39.83,4.5,27.46,0,0,6,13.04,0,0,4,20.52,0,0,0,0,0,0,1.611,12.73,0,0,3,14.37,0,0,0,0,0,0,1,2.79,6.2233333333,0,0,1.49,0,2.845,6.1022222222,0,2.1733333333,0,5.13,0,0,0,7.9019242706,0,0,4.79,0,0,2.79
0648405405,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,9,26.61,0,0,0,0,1,6.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.9566666667,0,0,6.49,0,0,0,0,0,0,0,0,0,0,0
0648445336,0,0,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,14.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0042857143,0,0,0,0,0,0,0,0,0
0648561660,0,0,0,0,2,28.98,43,41.7,0,0,1,1.99,0,0,6,12.96,20,75.08,7,27.45,0,0,11,38.89,9,14,0,0,4,9.71,0,0,6.5,46.46,0,0,0,0,2,2,0,0,2,8.08,0,0,14.49,0.9697674419,0,1.99,0,2.16,3.754,3.9214285714,0,3.5354545455,1.5555555556,0,2.4275,0,7.1476923077,0,0,0,1,4.04,0
0649569092,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.49,0,0,0,0,0,0,0,0,0,0,1.19,0,0,0,0,0,0,0,0,0,1.49
0649607934,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4.49,0,0,0,0,0,0,0,0,3.99,0,0,0,0,0,0,0,0,0,0,0,4.49
0650339419,0,0,33,33,3,17.48,0,0,0,0,1,6.79,0,0,0,0,4,8.04,0,0,3,7.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.8266666667,0,0,6.79,0,0,2.01,0,2.4,0,0,0,0,0,0,0,0,0,0,0,0
0650377666,0,446,473,27,0,0,0,0,0,0,0,0,0,0,2,9.98,8.111,69.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.111,47.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.99,8.5316237209,0,0,0,0,0,0,0,4.3146431464,0,0,0,0,0,0
0650578081,0,0,2,2,1,3.29,0,0,0,0,6,50.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.29,0,0,8.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0650884810,0,0,7,7,0,0,11,4.99,1,4.99,0,0,0,0,0,0,9,53.71,0,0,3,13.97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.98,0,0.4536363636,4.99,0,0,0,5.9677777778,0,4.6566666667,0,0,0,0,0,0,0,0,0,0,0,1.98
0651222192,0,0,18,18,0,0,0,0,0,0,9,26.91,0,0,3,4.38,6,50.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.99,0,1.46,8.4666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0651854747,0,429,438,9,0,0,0,0,0,0,0,0,0,0,1,0.75,10,69.71,2,9.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.75,6.971,4.59,0,0,0,0,0,0,0,0,0,0,0,0,0
0651913758,0,36,74,38,0,0,0,0,0,0,0,0,10,23.94,1,1.99,22,106.81,0,0,0,0,0,0,3,29.97,30,87.7,0,0,0,0,4,21.96,0,0,5,50.95,0,0,0,0,0,0,0,0,0,0,0,0,2.394,1.99,4.855,0,0,0,9.99,2.9233333333,0,0,5.49,0,0,10.19,0,0,0
0652150723,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,10.78,0,0,0,0,0,0,0,0,2,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.39,0,0,0,0,5,0,0,0,0,0,0,0,0,0
0652597139,0,0,0,0,2,1.9,0,0,0,0,0,0,0,0,1,13.99,4,27.96,0,0,0,0,9,5.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.95,0,0,0,0,13.99,6.99,0,0,0.5877777778,0,0,0,0,0,0,0,0,0,0,0
0656307667,0,0,38,38,1,1.14,0,0,0,0,0,0,1,5.1,0,0,1,2.99,9,24.12,2,5.78,1,1.29,37,125.97,0,0,0,0,0.5,1.27,0,0,0,0,0,0,0,0,0,0,0,0,1,2.79,1.14,0,0,0,5.1,0,2.99,2.68,2.89,1.29,3.4045945946,0,0,2.54,0,0,0,0,0,0,2.79
0657035317,0,10,10,0,0,0,0,0,0,0,2,22.98,0,0,0,0,2,49.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.49,0,0,24.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0657126181,0,0,19,19,2,11.48,1,1.99,0,0,0,0,0,0,0,0,2,44.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,11.98,0,0,0,0,0,0,0,0,0,0,0,0,5.74,1.99,0,0,0,0,22.49,0,0,0,0,0,0,0,2.995,0,0,0,0,0,0
0657597068,0,70,102,32,0,0,0,0,0,0,0,0,10.75,51.37,1,0.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,16.82,0,0,0,0,0,0,4.7786046512,0.84,0,0,0,0,0,0,0,0,0,0,0,0,0,16.82,0
0658458583,0,434,439,5,1,14.99,0,0,0,0,2,5.58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,12.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.99,0,0,2.79,0,0,0,0,0,0,0,4.19,0,0,0,0,0,0,0,0,0
0662137199,0,435,441,6,1,4.99,0,0,0,0,0,0,0,0,1,2.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.99,0,0,0,0,2.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0662700459,0,10,16,6,0,0,5,2.79,0,0,6,16.74,0,0,0,0,0,0,0,0,0,0,0,0,1,13.99,7,19.73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,8.48,0,0.558,0,2.79,0,0,0,0,0,0,13.99,2.8185714286,0,0,0,0,0,0,0,0,4.24
0663205136,0,167,167,0,0,0,0,0,0,0,0,0,0,0,1,1.59,5,14.25,4,23.96,0,0,1,1.99,0,0,12,49.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2.29,0,0,0,0,0,1.59,2.85,5.99,0,1.99,0,4.14,0,0,0,0,0,0,0,0,2.29
0663286045,0,0,27,27,0,0,0,0,0,0,0,0,0,0,0,0,1,17.99,0,0,0,0,0,0,0,0,3,5.97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.99,0,0,0,0,1.99,0,0,0,0,0,0,0,0,0
0663518991,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12.74,0,0,0,0,0,0,0,0,0,0,1,17.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.74,0,0,0,0,0,0,17.99,0,0,0
0663806065,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,14.99,0,0,1,1.74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.99,0,1.74,0,0,0,0,0,0,0,0
0664360062,0,0,0,0,2,2.5,0,0,0,0,0,0,3,8.37,0,0,7,35.93,1,4.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4.99,0,0,0,0,2,11.98,0,0,1.25,0,0,0,2.79,0,5.1328571429,4.99,0,0,0,0,0,0,0,0,0,4.99,0,5.99,0
0664442696,0,11,19,8,1,5.39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0665133278,0,0,29,29,0,0,0,0,0,0,0,0,0,0,2,1.6,0,0,0,0,0,0,1,6.39,15,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,0,0,0,6.39,0.8,0,0,0,0,0,0,0,0,0,0
0665219077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,13.17,10,11.9,0,0,0,0,3,2.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.39,1.19,0,0,0.89,0,0,0,0,0,0,0,0,0,0,0
0665333795,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,17,36.89,0,0,0,0,0,0,10,5.84,0,0,2,9.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.17,0,0,0,0.584,0,4.97,0,0,0,0,0,0,0,0
0666654348,0,75,81,6,0,0,0,0,0,0,0,0,0,0,1,0.5,7,28.46,0,0,0,0,0,0,1,4.5,15,38.36,0,0,0,0,0,0,0,0,1,12.61,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,4.0657142857,0,0,0,4.5,2.5573333333,0,0,0,0,0,12.61,0,0,0
0666820196,0,430,438,8,0,0,0,0,0,0,0,0,0,0,1,9.99,4,22.46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.99,5.615,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0667150197,0,336,366,30,0,0,16,51.94,2,8.98,0,0,0,0,1,1,22,28.61,0,0,0,0,0,0,0,0,0,0,3,6.27,0,0,0,0,0,0,0,0,1,8.39,0,0,0,0,0,0,0,3.24625,4.49,0,0,1,1.3004545455,0,0,0,0,0,2.09,0,0,0,0,0,8.39,0,0
0667359327,89,452,557,16,1,3.49,24,39.6,0,0,0,0,0,0,0,0,8,31.37,0,0,0,0,0,0,7,15.78,0,0,1,1.39,0,0,4,13.96,0,0,0,0,0,0,0,0,0,0,1,1.79,3.49,1.65,0,0,0,0,3.92125,0,0,0,2.2542857143,0,1.39,0,3.49,0,0,0,0,0,1.79
0667449698,0,46,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,26.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,5.39,0,0,0,0,0,0,0,0,0,0,4.5,0,0
0668402969,0,0,35,35,5,22.85,1,5.99,0,0,0,0,0,0,0,0,6,15.74,0,0,0,0,0,0,6,10.3,0,0,7,14.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,16.45,4.57,5.99,0,0,0,0,2.6233333333,0,0,0,1.7166666667,0,2.0428571429,0,0,0,0,0,0,0,4.1125
0668520778,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,3,8.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.9966666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0668610348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,3.99,1,4.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3.99,4.19,0,0,0,0,0,0,0,0,0,0,0,0,0
0668759525,0,0,4,4,0,0,4,17.96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0668804917,0,0,19,19,2,5.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,20.2,0,0,0,0,0,0,0,0,0,0,0,0,2.64,0,0,0,0,0,0,0,0,0,0,0,0,0,3.3666666667,0,0,0,0,0,0
0670039189,0,0,18,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,23.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.99,0,0,0,0,0,0,0,0,0,0,0,0,0
0671114130,0,0,5,5,0,0,0,0,0,0,0,0,0,0,2,11.98,0,0,0,0,0,0,0,0,10,29.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7.79,0,0,0,0,0,0,0,5.99,0,0,0,0,2.94,0,0,0,0,0,0,0,0,7.79,0
0671381770,0,0,28,28,0,0,0,0,0,0,5,19.95,0,0,1,8.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3.98,0,0,0,3.99,0,8.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.99
0671485977,0,146,150,4,6,32.94,0,0,0,0,0,0,52.473,163.96,3,3.73,20.709,140.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.5,36.22,2,7.98,5.49,0,0,0,3.1246545843,1.2433333333,6.7830411898,0,0,0,0,0,0,0,0,0,0,0,0,3.1495652174,3.99
0672129111,0,0,0,0,2,3.58,0,0,0,0,0,0,1,8.13,2,2,5,15.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9.99,0,0,0,0,0,0,1.79,0,0,0,8.13,1,3.19,0,0,0,0,0,0,0,0,0,0,0,9.99,0,0
0674263835,0,11,13,2,0,0,0,0,0,0,0,0,0,0,0,0,2,10.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4.78,0,0,0,0,0,0,5.49,0,0,0,0,0,0,0,0,0,0,0,0,0,2.39
0674328083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3.35,0,0,0,0,0,0,2.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0.67
0674373147,0,0,1,1,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11.99,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,2.99,0,0,0,0,0,0,0,0,11.99,0,0,0
0674951769,0,0,3,3,0,0,1,19.99,0,0,0,0,0,0,1,1,9,36.91,0,0,0,0,5,7.45,0,0,3,3.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.99,0,0,0,1,4.1011111111,0,0,1.49,0,1.0566666667,0,0,0,0,0,0,0,0,0
0675379077,0,0,2,2,1,7.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2.39,0,0,0,0,0,0,2,6.39,0,0,0,0,0,0,0,0,0,0,1,1.19,7.19,0,0,0,0,0,0,0,0,0,2.39,0,0,0,3.195,0,0,0,0,0,1.19
0676053986,0,469,520,51,8,52.84,6,13.84,0,0,1,0.44,47.111,165.38,10,21.37,11.25,31.31,1,2.99,65,326.43,3,5.01,18,18.75,10,23,5,3.73,0,0,2,9.98,0,0,0,0,1,16.99,0,0,1,11,8,20.27,6.605,2.3066666667,0,0.44,3.5104328076,2.137,2.7831111111,2.99,5.022,1.67,1.0416666667,2.3,0.746,0,4.99,0,0,0,16.99,11,2.53375
0676778228,0,270,290,20,1,3.39,0,0,0,0,0,0,0,0,1,4.25,8,39.27,2,1.7,0,0,1,2.5,0,0,0,0,1,5.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6.79,3.39,0,0,0,0,4.25,4.90875,0.85,0,2.5,0,0,5.1,0,0,0,0,0,0,0,6.79
0676960826,0,444,490,46,0,0,11,30.28,2,5.98,2,5.48,0,0,6,9.02,16,93.4,1,3.99,0,0,0,0,0,0,7,10.28,3,7.52,0,0,0,0,0,0,0,0,3,2.25,0,0,0,0,0,0,0,2.7527272727,2.99,2.74,0,1.5033333333,5.8375,3.99,0,0,0,1.4685714286,2.5066666667,0,0,0,0,0,0.75,0,0
0677399545,0,81,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,30.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.01,0,0,0,0,0,0,0,0
0677653503,0,436,436,0,0,0,0,0,0,0,0,0,1,7.99,1,1,6,21.94,1,1,0,0,8,48.42,0,0,6,8.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9.09,2,1.98,0,0,0,0,7.99,1,3.6566666667,1,0,6.0525,0,1.49,0,0,0,0,0,0,0,9.09,0.99
0677973802,0,0,9,9,11,23.48,0,0,0,0,0,0,0,0,0,0,10.778,15.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.5,82.75,0,0,0,0,0,0,0,0,2.1345454545,0,0,0,0,0,1.4084245686,0,0,0,0,0,0,0,0,0,0,12.730769231,0,0,0
0678014663,0,0,0,0,3,8.28,0,0,0,0,0,0,0,0,1,1.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.76,0,0,0,0,1.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0678792334,0,0,19,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.99,0,0,0,0,0,0,0,0
0678812249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,5.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2.615,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0679585570,0,445,462,17,9,24.05,0,0,0,0,0,0,7.833,36.28,2,2.07,1,9.57,0,0,0,0,0,0,1,8.99,0,0,0,0,0,0,0,0,0,0,5.25,26.85,0,0,0,0,1,6.99,0,0,2.6722222222,0,0,0,4.6316864547,1.035,9.57,0,0,0,8.99,0,0,0,0,0,0,5.1142857143,0,6.99,0
0679741280,0,200,212,12,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,9,28.41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3.1566666667,0,0,0,0,0,0,0,0,0,0,0,0
0679807040,0,459,459,0,0,0,38,34.25,0,0,0,0,0,0,2,3.99,10,52,14,27.48,0,0,0,0,0,0,0,0,4,20.03,0,0,23.472,100.34,0,0,0,0,1,1,0,0,0,0,0,0,0,0.9013157895,0,0,0,1.995,5.2,1.9628571429,0,0,0,0,5.0075,0,4.2748807089,0,0,0,1,0,0
0679945592,0,0,20,20,5,8.43,0,0,0,0,0,0,8,47.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,31.98,0,0,1.686,0,0,0,5.9925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.99,0
0680796109,18,411,430,1,0,0,2,0.09,0,0,0,0,0,0,2,5.28,2,1.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.045,0,0,0,2.64,0.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0680845849,0,220,234,14,1,2.49,0,0,0,0,0,0,0,0,3,3,2,10.98,2,2,0,0,3,7.97,32,81.61,3,17.97,0,0,0,0,2,5.08,0,0,0,0,0,0,0,0,1,17.99,1,2.99,2.49,0,0,0,0,1,5.49,1,0,2.6566666667,2.5503125,5.99,0,0,2.54,0,0,0,0,17.99,2.99
0681600995,0,0,0,0,0,0,0,0,0,0,4,13.96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0686329814,0,447,476,29,2.611,92.84,0,0,0,0,2,5.3,0,0,0,0,3,15.58,0,0,0,0,0,0,4,31.66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35.557257756,0,0,2.65,0,0,5.1933333333,0,0,0,7.915,0,0,0,0,0,0,0,0,0,0
0686485855,0,320,320,0,13,45.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.4761538462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
